Näitaja;Tegevusala;Tööga hõivatud isikute arv;DIM5;Turvalisus;TIME;Vaatlusperiood;ValueStr;Value
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;9;IKT riskianalüüside teostamine;2019;2019;78.8;78,8
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;10;IKT turvatestid;2019;2019;78.8;78,8
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;11;Kasutatakse IKT turvalisuse meetodeid;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;12;Vabatahtlik IKT turvalisuse koolitusel osalemine, sisemise teabe edastamine;2019;2019;91.2;91,2
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;13;Kohustuslikud koolitused, kohustusliku materjali lugemine;2019;2019;87.2;87,2
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;14;IKT turvalisusega seonduv on fikseeritud lepingus;2019;2019;82.8;82,8
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;15;Töötajaid teavitatakse IKT turvalisusest eri viisidel;2019;2019;91.2;91,2
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;16;IKT turvalisuse teemadest ei teavitata;2019;2019;8.8;8,8
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;17;IKT turvalisuse tegevuste teostajad on ettevõtte enda töötajad;2019;2019;74.4;74,4
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;18;IKT turvalisuse tegevusi teostab väline teenusepakkuja;2019;2019;62.4;62,4
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;19;IKT turvalisuse tegevusi teostavad ettevõtte enda töötajad ja väline teenusepakkuja;2019;2019;95.6;95,6
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;20;IKT alaseid, sh IKT turvalisusega seotud ülesandeid teostavad ettevõtte enda töötajad;2019;2019;53.6;53,6
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;21;IKT alaseid ülesandeid teostavad enda töötajad, IKT turvalisuse ülesandeid väline teenusepakkuja;2019;2019;20.4;20,4
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;22;IKT alaseid ülesandeid teostab väline teenusepakkuja, IKT turvalisuse ülesandeid enda töötaja;2019;2019;53.6;53,6
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;23;IKT alaseid, sealhulgas IKT turvalisusega seotud ülesandeid teostab väline teenusepakkuja;2019;2019;62.4;62,4
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;24;Dokumendid IKT turvalisuse hindamise, praktikate, protseduuride kohta;2019;2019;79.6;79,6
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;25;Ettevõttes IKT spetsialistid ja dokumentatsioon IKT turvalisuse hindamise, praktikate ja protseduuride kohta;2019;2019;29.2;29,2
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;26;Turvapoliitikat muudeti viimati viimase 12 kuu jooksul;2019;2019;54;54
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;27;Turvapoliitikat muudeti viimati 12 kuni 24 kuud tagasi;2019;2019;16.8;16,8
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;28;Turvapoliitikat muudeti viimati rohkem kui 24 kuud tagasi;2019;2019;8.8;8,8
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;29;Turvapoliitikat muudeti viimati viimase 24 kuu jooksul;2019;2019;70.8;70,8
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;30;Eelmisel aastal kokkupuude IKT turvaintsidendiga, IKT teenused polnud kättesaadavad;2019;2019;12.4;12,4
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;31;Eelmisel aastal kokkupuude IKT turvaintsidendiga, andmete hävitamine või rikkumine;2019;2019;0;0
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;32;Eelmisel aastal kokkupuude IKT turvaintsidendiga, konfidentsiaalsete andmete leke;2019;2019;4;4
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;33;Eelmisel aastal kokkupuude vähemalt ühe IKT turvaintsidendiga;2019;2019;12.4;12,4
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;34;Eelmisel aastal ei puutunud kokku ühegi IKT turvaintsidendiga;2019;2019;87.6;87,6
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;20-49;35;Kindlustus IKT turvaintsidentide vastu;2019;2019;4;4
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;1;Tugev paroolide autentimine;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;2;Värskeimate tarkvara versioonide kasutamine;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;3;Biomeetrilise meetodi kasutamine kasutaja tuvastamiseks, autentimiseks;2019;2019;18.3;18,3
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;4;Andmete, dokumentide, e-kirjade krüpteerimine;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;5;Andmete varundamine eraldi keskkonda;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;6;Võrgujuurdepääsu kontroll;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;7;VPNi kasutamine;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;8;Turvaintsidendi logifailide kopeerimine ja säilitamine analüüsiks;2019;2019;91.7;91,7
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;9;IKT riskianalüüside teostamine;2019;2019;90;90
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;10;IKT turvatestid;2019;2019;90;90
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;11;Kasutatakse IKT turvalisuse meetodeid;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;12;Vabatahtlik IKT turvalisuse koolitusel osalemine, sisemise teabe edastamine;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;13;Kohustuslikud koolitused, kohustusliku materjali lugemine;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;14;IKT turvalisusega seonduv on fikseeritud lepingus;2019;2019;91.7;91,7
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;15;Töötajaid teavitatakse IKT turvalisusest eri viisidel;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;16;IKT turvalisuse teemadest ei teavitata;2019;2019;0;0
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;17;IKT turvalisuse tegevuste teostajad on ettevõtte enda töötajad;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;18;IKT turvalisuse tegevusi teostab väline teenusepakkuja;2019;2019;45;45
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;19;IKT turvalisuse tegevusi teostavad ettevõtte enda töötajad ja väline teenusepakkuja;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;20;IKT alaseid, sh IKT turvalisusega seotud ülesandeid teostavad ettevõtte enda töötajad;2019;2019;91.7;91,7
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;21;IKT alaseid ülesandeid teostavad enda töötajad, IKT turvalisuse ülesandeid väline teenusepakkuja;2019;2019;36.7;36,7
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;22;IKT alaseid ülesandeid teostab väline teenusepakkuja, IKT turvalisuse ülesandeid enda töötaja;2019;2019;81.7;81,7
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;23;IKT alaseid, sealhulgas IKT turvalisusega seotud ülesandeid teostab väline teenusepakkuja;2019;2019;35;35
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;24;Dokumendid IKT turvalisuse hindamise, praktikate, protseduuride kohta;2019;2019;90;90
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;25;Ettevõttes IKT spetsialistid ja dokumentatsioon IKT turvalisuse hindamise, praktikate ja protseduuride kohta;2019;2019;55;55
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;26;Turvapoliitikat muudeti viimati viimase 12 kuu jooksul;2019;2019;81.7;81,7
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;27;Turvapoliitikat muudeti viimati 12 kuni 24 kuud tagasi;2019;2019;8.3;8,3
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;28;Turvapoliitikat muudeti viimati rohkem kui 24 kuud tagasi;2019;2019;0;0
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;29;Turvapoliitikat muudeti viimati viimase 24 kuu jooksul;2019;2019;90;90
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;30;Eelmisel aastal kokkupuude IKT turvaintsidendiga, IKT teenused polnud kättesaadavad;2019;2019;8.3;8,3
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;31;Eelmisel aastal kokkupuude IKT turvaintsidendiga, andmete hävitamine või rikkumine;2019;2019;0;0
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;32;Eelmisel aastal kokkupuude IKT turvaintsidendiga, konfidentsiaalsete andmete leke;2019;2019;26.7;26,7
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;33;Eelmisel aastal kokkupuude vähemalt ühe IKT turvaintsidendiga;2019;2019;35;35
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;34;Eelmisel aastal ei puutunud kokku ühegi IKT turvaintsidendiga;2019;2019;65;65
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;50-99;35;Kindlustus IKT turvaintsidentide vastu;2019;2019;26.7;26,7
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;1;Tugev paroolide autentimine;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;2;Värskeimate tarkvara versioonide kasutamine;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;3;Biomeetrilise meetodi kasutamine kasutaja tuvastamiseks, autentimiseks;2019;2019;14.3;14,3
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;4;Andmete, dokumentide, e-kirjade krüpteerimine;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;5;Andmete varundamine eraldi keskkonda;2019;2019;85.7;85,7
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;6;Võrgujuurdepääsu kontroll;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;7;VPNi kasutamine;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;8;Turvaintsidendi logifailide kopeerimine ja säilitamine analüüsiks;2019;2019;57.1;57,1
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;9;IKT riskianalüüside teostamine;2019;2019;85.7;85,7
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;10;IKT turvatestid;2019;2019;85.7;85,7
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;11;Kasutatakse IKT turvalisuse meetodeid;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;12;Vabatahtlik IKT turvalisuse koolitusel osalemine, sisemise teabe edastamine;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;13;Kohustuslikud koolitused, kohustusliku materjali lugemine;2019;2019;85.7;85,7
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;14;IKT turvalisusega seonduv on fikseeritud lepingus;2019;2019;71.4;71,4
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;15;Töötajaid teavitatakse IKT turvalisusest eri viisidel;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;16;IKT turvalisuse teemadest ei teavitata;2019;2019;0;0
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;17;IKT turvalisuse tegevuste teostajad on ettevõtte enda töötajad;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;18;IKT turvalisuse tegevusi teostab väline teenusepakkuja;2019;2019;28.6;28,6
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;19;IKT turvalisuse tegevusi teostavad ettevõtte enda töötajad ja väline teenusepakkuja;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;20;IKT alaseid, sh IKT turvalisusega seotud ülesandeid teostavad ettevõtte enda töötajad;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;21;IKT alaseid ülesandeid teostavad enda töötajad, IKT turvalisuse ülesandeid väline teenusepakkuja;2019;2019;28.6;28,6
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;22;IKT alaseid ülesandeid teostab väline teenusepakkuja, IKT turvalisuse ülesandeid enda töötaja;2019;2019;85.7;85,7
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;23;IKT alaseid, sealhulgas IKT turvalisusega seotud ülesandeid teostab väline teenusepakkuja;2019;2019;28.6;28,6
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;24;Dokumendid IKT turvalisuse hindamise, praktikate, protseduuride kohta;2019;2019;71.4;71,4
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;25;Ettevõttes IKT spetsialistid ja dokumentatsioon IKT turvalisuse hindamise, praktikate ja protseduuride kohta;2019;2019;71.4;71,4
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;26;Turvapoliitikat muudeti viimati viimase 12 kuu jooksul;2019;2019;71.4;71,4
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;27;Turvapoliitikat muudeti viimati 12 kuni 24 kuud tagasi;2019;2019;0;0
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;28;Turvapoliitikat muudeti viimati rohkem kui 24 kuud tagasi;2019;2019;0;0
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;29;Turvapoliitikat muudeti viimati viimase 24 kuu jooksul;2019;2019;71.4;71,4
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;30;Eelmisel aastal kokkupuude IKT turvaintsidendiga, IKT teenused polnud kättesaadavad;2019;2019;14.3;14,3
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;31;Eelmisel aastal kokkupuude IKT turvaintsidendiga, andmete hävitamine või rikkumine;2019;2019;0;0
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;32;Eelmisel aastal kokkupuude IKT turvaintsidendiga, konfidentsiaalsete andmete leke;2019;2019;0;0
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;33;Eelmisel aastal kokkupuude vähemalt ühe IKT turvaintsidendiga;2019;2019;14.3;14,3
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;34;Eelmisel aastal ei puutunud kokku ühegi IKT turvaintsidendiga;2019;2019;85.7;85,7
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;100-249;35;Kindlustus IKT turvaintsidentide vastu;2019;2019;57.1;57,1
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;1;Tugev paroolide autentimine;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;2;Värskeimate tarkvara versioonide kasutamine;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;3;Biomeetrilise meetodi kasutamine kasutaja tuvastamiseks, autentimiseks;2019;2019;12.5;12,5
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;4;Andmete, dokumentide, e-kirjade krüpteerimine;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;5;Andmete varundamine eraldi keskkonda;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;6;Võrgujuurdepääsu kontroll;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;7;VPNi kasutamine;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;8;Turvaintsidendi logifailide kopeerimine ja säilitamine analüüsiks;2019;2019;87.5;87,5
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;9;IKT riskianalüüside teostamine;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;10;IKT turvatestid;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;11;Kasutatakse IKT turvalisuse meetodeid;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;12;Vabatahtlik IKT turvalisuse koolitusel osalemine, sisemise teabe edastamine;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;13;Kohustuslikud koolitused, kohustusliku materjali lugemine;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;14;IKT turvalisusega seonduv on fikseeritud lepingus;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;15;Töötajaid teavitatakse IKT turvalisusest eri viisidel;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;16;IKT turvalisuse teemadest ei teavitata;2019;2019;0;0
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;17;IKT turvalisuse tegevuste teostajad on ettevõtte enda töötajad;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;18;IKT turvalisuse tegevusi teostab väline teenusepakkuja;2019;2019;50;50
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;19;IKT turvalisuse tegevusi teostavad ettevõtte enda töötajad ja väline teenusepakkuja;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;20;IKT alaseid, sh IKT turvalisusega seotud ülesandeid teostavad ettevõtte enda töötajad;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;21;IKT alaseid ülesandeid teostavad enda töötajad, IKT turvalisuse ülesandeid väline teenusepakkuja;2019;2019;50;50
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;22;IKT alaseid ülesandeid teostab väline teenusepakkuja, IKT turvalisuse ülesandeid enda töötaja;2019;2019;75;75
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;23;IKT alaseid, sealhulgas IKT turvalisusega seotud ülesandeid teostab väline teenusepakkuja;2019;2019;37.5;37,5
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;24;Dokumendid IKT turvalisuse hindamise, praktikate, protseduuride kohta;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;25;Ettevõttes IKT spetsialistid ja dokumentatsioon IKT turvalisuse hindamise, praktikate ja protseduuride kohta;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;26;Turvapoliitikat muudeti viimati viimase 12 kuu jooksul;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;27;Turvapoliitikat muudeti viimati 12 kuni 24 kuud tagasi;2019;2019;0;0
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;28;Turvapoliitikat muudeti viimati rohkem kui 24 kuud tagasi;2019;2019;0;0
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;29;Turvapoliitikat muudeti viimati viimase 24 kuu jooksul;2019;2019;100;100
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;30;Eelmisel aastal kokkupuude IKT turvaintsidendiga, IKT teenused polnud kättesaadavad;2019;2019;50;50
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;31;Eelmisel aastal kokkupuude IKT turvaintsidendiga, andmete hävitamine või rikkumine;2019;2019;37.5;37,5
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;32;Eelmisel aastal kokkupuude IKT turvaintsidendiga, konfidentsiaalsete andmete leke;2019;2019;37.5;37,5
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;33;Eelmisel aastal kokkupuude vähemalt ühe IKT turvaintsidendiga;2019;2019;75;75
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;34;Eelmisel aastal ei puutunud kokku ühegi IKT turvaintsidendiga;2019;2019;25;25
Ettevõtete osatähtsus, %;Finants- ja kindlustustegevus;250 ja enam;35;Kindlustus IKT turvaintsidentide vastu;2019;2019;62.5;62,5
Ettevõtete osatähtsus, %;Kinnisvaraalane tegevus;Kokku;1;Tugev paroolide autentimine;2019;2019;65.4;65,4
Ettevõtete osatähtsus, %;Kinnisvaraalane tegevus;Kokku;2;Värskeimate tarkvara versioonide kasutamine;2019;2019;67;67
Ettevõtete osatähtsus, %;Kinnisvaraalane tegevus;Kokku;3;Biomeetrilise meetodi kasutamine kasutaja tuvastamiseks, autentimiseks;2019;2019;3.1;3,1
Ettevõtete osatähtsus, %;Kinnisvaraalane tegevus;Kokku;4;Andmete, dokumentide, e-kirjade krüpteerimine;2019;2019;26.3;26,3
Ettevõtete osatähtsus, %;Kinnisvaraalane tegevus;Kokku;5;Andmete varundamine eraldi keskkonda;2019;2019;67;67
